acc_date,type,reg,operator,fat,location,dmg,plane_type
2019-08-06 00:00:00,Ilyushin Il-76TD,UR-COZ,SkyAviatrans,0.0,Misrata International Airport (MRA),w/o,ILYUSHIN IL-76TD
2019-08-06 00:00:00,Cessna 560XLS+ Citation XLS+,D-CAWM,Aerowest,0.0,Aarhus Airport (AAR/EKAH),w/o,CESSNA 560XLS+ CITATION XLS+
2019-08-07 00:00:00,British Aerospace 3201 Jetstream 32,HK-4540,SARPA - Servicios Aéreos Panamericanos,0.0,Bahía Solano-José Celestino Mutis Airport (BSC),sub,BRITISH AEROSPACE 3201 JETSTREAM 32
2019-08-07 00:00:00,HS-125/BAe-125,UNKNOWN,unknown,0.0,"Las Pilas, Champerico, Retalhuleu",w/o,HS-125/BAE-125
2019-08-08 00:00:00,Airbus A320-232,N505JB,Jetblue Airways,0.0,"Charlottesville, Virginia",non,AIRBUS A320-232
2019-08-08 00:00:00,Bombardier CL-600-2B16 Challenger 604,N237QS,Netjets,0.0,"Lubbock, Texas",non,BOMBARDIER CL-600-2B16 CHALLENGER 604
2019-08-08 00:00:00,Airbus A321-211 (WL),N717FR,Frontier Airlines,0.0,"Orlando International Airport, FL (MCO)",sub,AIRBUS A321-211 (WL)
2019-08-10 00:00:00,Canadair CL-600-2B16 Challenger 601,N602TS,private,0.0,Nassau-Lynden Pindling International Airport (NAS),sub,CANADAIR CL-600-2B16 CHALLENGER 601
2019-08-12 00:00:00,Boeing 787-9 Dreamliner,G-CKWB,Norwegian Air UK,0.0,London-Gatwick Airport (LGW),non,BOEING 787-9 DREAMLINER
2019-08-14 00:00:00,de Havilland Canada DHC-6 Twin Otter 200,T-82,Fuerza Aérea Argentina - FAA,0.0,54 km from Base Marambio,sub,DE HAVILLAND CANADA DHC-6 TWIN OTTER 200
2019-08-14 00:00:00,Beechcraft Super King Air,XB-...,Unknown,0.0,"El Ramonal, Chetumal, Quintana Roo",w/o,BEECHCRAFT SUPER KING AIR
2019-08-15 00:00:00,Boeing 787-8 Dreamliner,JA808A,All Nippon Airways - ANA,0.0,"Over Chengde, Hebei Province",non,BOEING 787-8 DREAMLINER
2019-08-15 00:00:00,de Havilland Canada DHC-6 Twin Otter 300,N322AV,Berry Aviation,0.0,"San Marcos Regional Airport, TX",sub,DE HAVILLAND CANADA DHC-6 TWIN OTTER 300
2019-08-15 00:00:00,Cessna 680A Citation Latitude,N8JR,JRM Air LLC,0.0,"Elizabethton Municipal Airport, TN",w/o,CESSNA 680A CITATION LATITUDE
2019-08-15 00:00:00,Airbus A321-211,VQ-BOZ,Ural Airlines,0.0,ca 5 km SE of Zhukovsky International Airport (ZIA),sub,AIRBUS A321-211
2019-08-16 00:00:00,de Havilland Canada DHC-8-200,5Y-SLM,SafariLink,0.0,Kichwa Tembo Airstrip,sub,DE HAVILLAND CANADA DHC-8-200
2019-08-18 00:00:00,Cessna 208B Grand Caravan EX,N879MA,Mokulele Airlines,0.0,"Kapalua Airport, HI (JHM)",sub,CESSNA 208B GRAND CARAVAN EX
2019-08-18 00:00:00,Boeing 757-251 (WL),N543US,Delta Air Lines,0.0,"Ponta Delgada-João Paulo II Airport, Azores (PDL)",sub,BOEING 757-251 (WL)
2019-08-21 00:00:00,Airbus A340-642,G-VFIT,Virgin Atlantic Airways,0.0,over Black Sea,non,AIRBUS A340-642
2019-08-21 00:00:00,Cessna 750 Citation X,1060,Fuerza Aérea Venezolana - FAV,0.0,Caracas/La Carlota-Gen. Francisco de Miranda Air Base (SVFM),w/o,CESSNA 750 CITATION X
2019-08-21 00:00:00,Cessna 208B Super Cargomaster,C-FEXE,Morningstar Air Express,0.0,"Vancouver International Airport, BC (YVR/CYVR)",sub,CESSNA 208B SUPER CARGOMASTER
2019-08-21 00:00:00,Cessna 560XL Citation Excel,N91GY,Delta Private Jets,0.0,"Oroville Airport, CA (OVE)",w/o,CESSNA 560XL CITATION EXCEL
2019-08-22 00:00:00,Airbus A380-861,A6-EOP,Emirates,0.0,Dubai Airport (DXB),sub,AIRBUS A380-861
2019-08-23 00:00:00,Antonov An-2T,OK-TIR,Club Tiroler Adler,0.0,Gmunden Airfield,sub,ANTONOV AN-2T
2019-08-25 00:00:00,Lockheed C-130A Hercules,N119TG,International Air Response,0.0,"Santa Barbara Airport, CA (SBA)",sub,LOCKHEED C-130A HERCULES
2019-08-26 00:00:00,McDonnell Douglas MD-88,N911DL,Delta Air Lines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",non,MCDONNELL DOUGLAS MD-88
2019-08-27 00:00:00,Airbus A320-251N,N328FR,Frontier Airlines,0.0,"near Denver, CO",non,AIRBUS A320-251N
2019-08-27 00:00:00,Airbus A330-343,B-5958,Air China,0.0,Beijing-Capital International Airport (PEK),sub,AIRBUS A330-343
2019-08-27 00:00:00,Cessna 560XL Citation Excel,VT-AVV,Air Charter Services,0.0,Aligarh Airport,w/o,CESSNA 560XL CITATION EXCEL
2019-08-28 00:00:00,Cessna 525 CitationJet CJ1+,D-ICEY,Lenox Handels und Speditions GmbH,0.0,Egelsbach Airfield (EDFE),sub,CESSNA 525 CITATIONJET CJ1+
2019-08-28 00:00:00,Antonov An-2R,RA-40389,private,0.0,"Selektsionny, Lgovsky district, Kursk region",sub,ANTONOV AN-2R
2019-08-30 00:00:00,Antonov An-2R,RA-33061,private,2.0,Lake Syuryun-Kyuel area,w/o,ANTONOV AN-2R
2019-08-31 00:00:00,Cessna 510 Citation Mustang,N551WH,Star Jet LLC,0.0,"El Monte-San Gabriel Valley Airport, CA (EMT)",sub,CESSNA 510 CITATION MUSTANG
2019-09-01 00:00:00,Airbus A330-202,5A-LAU,Libyan Airlines,0.0,Tripoli-Mitiga International Airport (MJI),non,AIRBUS A330-202
2019-09-01 00:00:00,Beechcraft B300 King Air 350,RP-C2296,Lionair Inc.,9.0,"Pansol, Calamba, Laguna",w/o,BEECHCRAFT B300 KING AIR 350
2019-09-02 00:00:00,British Aerospace BAe-125-700A,XB-PTW,private,2.0,near Nueva Cajolá,w/o,BRITISH AEROSPACE BAE-125-700A
2019-09-05 00:00:00,Cessna 560XLS+ Citation XLS+,OE-GES,Jet 24 GmbH,0.0,Milano-Malpensa Airport (MXP),sub,CESSNA 560XLS+ CITATION XLS+
2019-09-06 00:00:00,Airbus A319-132,N515NK,Spirit Airlines,0.0,"Fort Myers, Florida",non,AIRBUS A319-132
2019-09-07 00:00:00,ATR 72-600 (72-212A),HK-5041,"Regional Express Américas, opf Avianca",0.0,Manizales-La Nubia Airport (MZL),sub,ATR 72-600 (72-212A)
2019-09-09 00:00:00,Airbus A319-112,D-AKNL,Eurowings,0.0,near Berlin,non,AIRBUS A319-112
2019-09-11 00:00:00,Bombardier CRJ-701ER,N765SK,"Skywest Airlines, opf American Eagle",0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",sub,BOMBARDIER CRJ-701ER
2019-09-11 00:00:00,Bombardier CRJ-701ER,N710SK,"Skywest Airlines, opf American Eagle",0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",sub,BOMBARDIER CRJ-701ER
2019-09-11 00:00:00,British Aerospace BAe-125-700A,XB-SMV,private,0.0,"Chencoh, Hopelchén",Unknown,BRITISH AEROSPACE BAE-125-700A
2019-09-11 00:00:00,Cessna 208 Supervan 900,D-FIDI,GoJump,1.0,near Gransee Airfield,w/o,CESSNA 208 SUPERVAN 900
2019-09-11 00:00:00,Convair CV-440,N24DR,Ferreteria e Implementos San Francisco,2.0,"1 km ENE of Toledo-Express Airport, OH (TOL)",w/o,CONVAIR CV-440
2019-09-16 00:00:00,Cessna 208B Grand Caravan,PT-MHC,TwoFlex,0.0,"0,6 km W of Manaus-Eduardo Gomes International Airport, AM (MAO/SBEG)",w/o,CESSNA 208B GRAND CARAVAN
2019-09-18 00:00:00,Britten-Norman BN-2A-21 Islander,V6-03FM,Caroline Islands Air,0.0,"Ta Island Airstrip, Caroline Islands",w/o,BRITTEN-NORMAN BN-2A-21 ISLANDER
2019-09-18 00:00:00,Viking Air DHC-6 Twin Otter 400,PK-CDC,"Rimbun Air, opb Carpediem Aviation",4.0,"10 km from Kampung Mamontoga, Hoeya District, Mimika Regency",w/o,VIKING AIR DHC-6 TWIN OTTER 400
2019-09-20 00:00:00,Cessna 208B Grand Caravan,N895SF,private,0.0,"Pepperell Airport, MA",sub,CESSNA 208B GRAND CARAVAN
2019-09-23 00:00:00,Britten-Norman BN-2A-27 Islander,VP-MNI,FlyMontserrat,0.0,Montserrat-John A. Osborne Airport (MNI),sub,BRITTEN-NORMAN BN-2A-27 ISLANDER
2019-09-23 00:00:00,Cessna 208B Grand Caravan EX,5H-AAM,Auric Air,2.0,Seronera Airstrip (SEU),w/o,CESSNA 208B GRAND CARAVAN EX
2019-09-24 00:00:00,Cessna 208B Grand Caravan,YVO134,Gobernación del Estado Bolívar,0.0,San Salvador de Paúl Airstrip,sub,CESSNA 208B GRAND CARAVAN
2019-09-24 00:00:00,Cessna 208 Caravan,1917,Department of Royal Rainmaking and Agricultural Aviation,2.0,Village no.9 Lum Sum Sai Yok District Kanchanaburi Province,w/o,CESSNA 208 CARAVAN
2019-09-30 00:00:00,Antonov An-12BK,UR-CKL,Cavok Air,0.0,Liverpool International Airport (LPL),sub,ANTONOV AN-12BK
2019-09-30 00:00:00,Gulfstream American G-1159 Gulfstream II B,XB-PVO,private,0.0,"Blue Creek, Orange Walk",w/o,GULFSTREAM AMERICAN G-1159 GULFSTREAM II B
2019-10-01 00:00:00,Boeing 777-31HER,A6-EBU,Emirates,0.0,near Batam Island,non,BOEING 777-31HER
2019-10-02 00:00:00,Boeing B-17G Flying Fortress,N93012,The Collings Foundation,7.0,"Windsor Locks-Bradley International Airport, CT (BDL)",w/o,BOEING B-17G FLYING FORTRESS
2019-10-04 00:00:00,Antonov An-12BK,UR-CAH,Ukraine Air Alliance,5.0,"1,1 km SE of Lviv-Danylo Halytskyi International Airport (LWO)",sub,ANTONOV AN-12BK
2019-10-07 00:00:00,Hawker 800XP,N86MN,Delta Private Jets,0.0,"Fort Myers-Southwest Florida International Airport, FL (RSW)",sub,HAWKER 800XP
2019-10-07 00:00:00,Honda HA-420 HondaJet,N166HJ,Pro by Air,0.0,"Charleston International Airport, SC (CHS)",sub,HONDA HA-420 HONDAJET
2019-10-10 00:00:00,Antonov An-72,EK-72903,Air Force of the Democratic Republic of the Congo,8.0,near Kole,w/o,ANTONOV AN-72
2019-10-11 00:00:00,de Havilland Canada DHC-6 Twin Otter 100,N166DH,Skydive Georgia,0.0,"Cedartown-Polk County Airport, GA",sub,DE HAVILLAND CANADA DHC-6 TWIN OTTER 100
2019-10-11 00:00:00,Fokker 50,5Y-IZO,Silverstone Air Services,0.0,near Nairobi-Wilson Airport (WIL),w/o,FOKKER 50
2019-10-12 00:00:00,Embraer EMB-110P1 Bandeirante,C6-KMC,Pineapple Air,0.0,Nassau-Lynden Pindling International Airport (NAS/MYNN),non,EMBRAER EMB-110P1 BANDEIRANTE
2019-10-12 00:00:00,ATR 42-600,JA01JC,Japan Air Commuter,0.0,65 km north-northwest of Tanegashima Airport (TNE/RJFG),non,ATR 42-600
2019-10-16 00:00:00,Bombardier Global Express,N307KP,Elite Air Inc,0.0,"Augusta-Bush Field, GA (AGS/KAGS)",non,BOMBARDIER GLOBAL EXPRESS
2019-10-17 00:00:00,Saab 2000,N686PA,PenAir - Peninsula Airways,1.0,"Unalaska-Tom Madsen Airport, AK (DUT)",sub,SAAB 2000
2019-10-18 00:00:00,Airbus CC-150 Polaris (A310-300),15001,Royal Canadian Air Force - RCAF,0.0,"Trenton Canadian Forces Base, ON (YTR)",sub,AIRBUS CC-150 POLARIS (A310-300)
2019-10-18 00:00:00,Douglas DC-3C,N437GB,Atlantic Air Cargo,0.0,"4,6 km NW off Nassau-Lynden Pindling International Airport (NAS)",Unknown,DOUGLAS DC-3C
2019-10-22 00:00:00,Canadair CL-600-2B19 Regional Jet CRJ-200LR,N8837B,"Delta Connection, opb Endeavor Air",0.0,"near Atlanta Hartsfield-Jackson International Airport, GA (ATL)",sub,CANADAIR CL-600-2B19 REGIONAL JET CRJ-200LR
2019-10-22 00:00:00,Basler BT-67 Turbo 67 (DC-3T),FAS116,Fuerza Aérea Salvadoreña,0.0,San Salvador/Ilopango International Airport (SAL),sub,BASLER BT-67 TURBO 67 (DC-3T)
2019-10-25 00:00:00,Rockwell Sabreliner 65,N465BC,private,0.0,"Sipacate, Escuintla",w/o,ROCKWELL SABRELINER 65
2019-10-25 00:00:00,Beechcraft 200 Super King Air,UNKNOWN,private,0.0,"Palajuyú, Sipacate, Escuintla",sub,BEECHCRAFT 200 SUPER KING AIR
2019-10-26 00:00:00,de Havilland Canada DHC-3T/M601 Turbine Otter,C-GBTU,Blue Water Aviation Services,3.0,"Family Lake, Little Grand Rapids First Nation, MB",w/o,DE HAVILLAND CANADA DHC-3T/M601 TURBINE OTTER
2019-10-26 00:00:00,Airbus A330-341,PK-GPE,Garuda Indonesia Airways,0.0,near Banda Aceh (BTJ),non,AIRBUS A330-341
2019-10-27 00:00:00,Gulfstream American G-1159 Gulfstream II SP,(N530GA),private,0.0,"Vista Hermosa, Ixcán",w/o,GULFSTREAM AMERICAN G-1159 GULFSTREAM II SP
2019-10-27 00:00:00,Let L-410UVP,YI-BYO,Abeer Air Services,0.0,Kolnyang County,w/o,LET L-410UVP
2019-10-29 00:00:00,de Havilland Canada DHC-8-402Q Dash 8,N402QX,Horizon Air,0.0,"near Boise, ID",sub,DE HAVILLAND CANADA DHC-8-402Q DASH 8
2019-10-31 00:00:00,Cessna 208B Super Cargomaster,N926FE,"Corporate Air, opf FedEx",0.0,"Honolulu-Daniel K. Inouye International Airport, HI (HNL)",non,CESSNA 208B SUPER CARGOMASTER
2019-11-03 00:00:00,Boeing 787-8 Dreamliner,N796AV,Avianca,0.0,near Barcelona,non,BOEING 787-8 DREAMLINER
2019-11-05 00:00:00,Learjet 35A,XA-VBD,USMX AirLink,0.0,San Jose Cabo-Los Cabos Airport (SJD),sub,LEARJET 35A
2019-11-11 00:00:00,Boeing 747-428ERF,TC-ACR,ACT Airlines,0.0,Istanbul-Atatürk Airport (ISL/LTBA),non,BOEING 747-428ERF
2019-11-11 00:00:00,British Aerospace BAe-125-700A,(N237DX),private,0.0,Petén,w/o,BRITISH AEROSPACE BAE-125-700A
2019-11-11 00:00:00,Embraer EMB-145LR (ERJ-145LR),N619AE,"American Eagle, opb Envoy Air",0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",sub,EMBRAER EMB-145LR (ERJ-145LR)
2019-11-14 00:00:00,Cessna 550 Citation II,PT-LTJ,José João Abdalla Filho,5.0,"Maraú-Barra Grande Airport, BA (SIRI)",w/o,CESSNA 550 CITATION II
2019-11-15 00:00:00,Cessna 560 Citation Encore,N777HW,ETG Aviation LLC,0.0,"San Antonio International Airport, TX (SAT)",sub,CESSNA 560 CITATION ENCORE
2019-11-15 00:00:00,Cessna 525B CitationJet CJ3,N973CG,Pilot Point Consultancy LLC,0.0,"San Antonio International Airport, TX (SAT)",sub,CESSNA 525B CITATIONJET CJ3
2019-11-16 00:00:00,Bombardier CRJ-900,UNKNOWN,Unknown,0.0,Düsseldorf International Airport (DUS/EDDL),sub,BOMBARDIER CRJ-900
2019-11-16 00:00:00,Airbus A330-243,V5-ANO,Air Namibia,0.0,Frankfurt International Airport (FRA/EDDF),non,AIRBUS A330-243
2019-11-16 00:00:00,Boeing 777-3B5ER,HL7204,Korean Air,0.0,Frankfurt International Airport (FRA/EDDF),sub,BOEING 777-3B5ER
2019-11-21 00:00:00,Boeing 737-8F2 (WL),TC-JGZ,THY Turkish Airlines,0.0,Odessa-Central Airport (ODS),sub,BOEING 737-8F2 (WL)
2019-11-21 00:00:00,Gulfstream G150,TC-AEH,Tahe Havacilik,0.0,Odessa-Central Airport (ODS),sub,GULFSTREAM G150
2019-11-22 00:00:00,Boeing 737-401,YV3012,Avior Airlines,0.0,Bogotá-Eldorado Airport (BOG/SKBO),sub,BOEING 737-401
2019-11-23 00:00:00,Boeing 737-800,UNKNOWN,Unknown,0.0,Nürnberg Airport (NUE/EDDN),non,BOEING 737-800
2019-11-23 00:00:00,Beechcraft B200 King Air,(XB-PYB),private,0.0,Saint-Jean du Sud,w/o,BEECHCRAFT B200 KING AIR
2019-11-25 00:00:00,de Havilland Canada DHC-8-311 Dash 8,9J-PZB,Proflight Air Services,0.0,near Lusaka,sub,DE HAVILLAND CANADA DHC-8-311 DASH 8
2019-11-25 00:00:00,McDonnell Douglas MD-88,N975DL,Delta Air Lines,0.0,Atlanta Hartsfield - Jackson (ATL / KATL),sub,MCDONNELL DOUGLAS MD-88
2019-11-26 00:00:00,Cessna 208B Grand Caravan,UNKNOWN,Tropicair,0.0,Gasmata,non,CESSNA 208B GRAND CARAVAN
2019-12-01 00:00:00,British Aerospace BAe-125-700A,N949CL,private,0.0,"near El Picudo, San Andrés",w/o,BRITISH AEROSPACE BAE-125-700A
2019-12-01 00:00:00,Beechcraft B99 Airliner,C6-FER,Flamingo Air Charter,0.0,Black Point Airstrip (MYEB),sub,BEECHCRAFT B99 AIRLINER
2019-12-02 00:00:00,British Aerospace BAe-125-700A,false reg.,private,0.0,near San Andrés Villa Seca,w/o,BRITISH AEROSPACE BAE-125-700A
2019-12-03 00:00:00,British Aerospace BAe-125-800A,N469RJ,Business Jet Managers Inc,0.0,"Detroit-Coleman A. Young International Airport, MI (DET)",sub,BRITISH AEROSPACE BAE-125-800A
2019-12-03 00:00:00,Basler BT-67 Turbo 67 (DC-3T),C-FKAL,North Star Air,0.0,"0,5 km SW of Sachigo Lake Airport, ON (ZPB)",sub,BASLER BT-67 TURBO 67 (DC-3T)
2019-12-04 00:00:00,Beechcraft 200 Super King Air,UNKNOWN,private,2.0,"Sayaxché, Petén",w/o,BEECHCRAFT 200 SUPER KING AIR
2019-12-06 00:00:00,British Aerospace BAe-125-800A,(N293WB),private,0.0,"0,4 km NW of Chan Chen, Corozal",w/o,BRITISH AEROSPACE BAE-125-800A
2019-12-09 00:00:00,Lockheed C-130H Hercules,990,Fuerza Aérea de Chile,38.0,520 km NW off King George Island,w/o,LOCKHEED C-130H HERCULES
2019-12-09 00:00:00,Cessna 208B Super Cargomaster,N4602B,Martinaire,1.0,"ca 11 km NE of Victoria Regional Airport, TX (VCT)",w/o,CESSNA 208B SUPER CARGOMASTER
2019-12-10 00:00:00,de Havilland Canada DHC-8-402Q Dash 8,ET-AQC,Ethiopian Airlines,0.0,Juba Airport (JUB),sub,DE HAVILLAND CANADA DHC-8-402Q DASH 8
2019-12-15 00:00:00,Airbus A330-202,VH-EBC,Qantas,0.0,"69 km south east Bathurst, NSW",non,AIRBUS A330-202
2019-12-15 00:00:00,Embraer EMB-145LR,N648AE,"Piedmont Airlines, opf American Eagle",0.0,"Philadelphia, Pennsylvania",non,EMBRAER EMB-145LR
2019-12-15 00:00:00,Grumman American G-1159 Gulfstream IISP,(XB-BZH),private,0.0,Quiché,w/o,GRUMMAN AMERICAN G-1159 GULFSTREAM IISP
2019-12-16 00:00:00,Embraer ERJ-140LR,N805AE,"Envoy Air, opf American Eagle",0.0,"Alexandria, Louisiana",non,EMBRAER ERJ-140LR
2019-12-16 00:00:00,Airbus A330-243,EC-LQO,Air Europa,0.0,near Madrid-Barajas Adolfo Suárez Airport (MAD/LEMD),non,AIRBUS A330-243
2019-12-16 00:00:00,Beechcraft 200 Super King Air,UNKNOWN,private,0.0,Sarteneja airstrip,w/o,BEECHCRAFT 200 SUPER KING AIR
2019-12-17 00:00:00,Beechcraft B300 King Air 350,N160RW,Ritch Air LLC,0.0,"Visalia Airport, CA (VIS)",sub,BEECHCRAFT B300 KING AIR 350
2019-12-18 00:00:00,Embraer ERJ-190AR,N959UW,American Airlines,0.0,"Disputanta, Virginia",non,EMBRAER ERJ-190AR
2019-12-18 00:00:00,Beechcraft 200 Super King Air,N72MM,WL Aviation LLC,0.0,"Fresno Yosemite International Airport, CA (FAT)",sub,BEECHCRAFT 200 SUPER KING AIR
2019-12-18 00:00:00,Cessna 525A CitationJet CJ2,C-GOJG,C-GHGR Holdings,0.0,"near Scottsbluff, NE",sub,CESSNA 525A CITATIONJET CJ2
2019-12-18 00:00:00,Beechcraft 200 Super King Air,UNKNOWN,private,0.0,"El Chico, Retalhuleu",w/o,BEECHCRAFT 200 SUPER KING AIR
2019-12-19 00:00:00,Boeing 737-924ER (WL),N68802,United Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",non,BOEING 737-924ER (WL)
2019-12-19 00:00:00,Beechcraft A100 King Air,YV1104,Representaciones Aero3,9.0,near Charallave-Óscar Machado Zuloaga Airport,w/o,BEECHCRAFT A100 KING AIR
2019-12-21 00:00:00,Boeing 737-7BD (WL),N7739A,Southwest Airlines,0.0,"near Kansas City International Airport, MO (MCI)",sub,BOEING 737-7BD (WL)
2019-12-22 00:00:00,Boeing 737-824 (WL),N87513,United Airlines,0.0,"Denver International Airport, CO (DEN/KDEN)",sub,BOEING 737-824 (WL)
2019-12-24 00:00:00,Cessna 208B Grand Caravan,XA-TWN,Calafia Airlines,2.0,near Tastiota,w/o,CESSNA 208B GRAND CARAVAN
2019-12-25 00:00:00,Airbus A320-232 (WL),B-50001,Tigerair Taiwan,0.0,100 km NNE of Miyazaki Airport,non,AIRBUS A320-232 (WL)
2019-12-27 00:00:00,Cirrus SF50 Vision Jet,N52CV,private,0.0,"Santa Monica Airport, CA (SMO)",sub,CIRRUS SF50 VISION JET
2019-12-27 00:00:00,Fokker 100,UP-F1007,Bek Air,12.0,near Almaty Airport (ALA),w/o,FOKKER 100
2019-12-28 00:00:00,Let L-410UVP-E,9S-GDX,Air Fast Congo,0.0,Kamina Airport (KMN),sub,LET L-410UVP-E
2019-12-29 00:00:00,Cessna 560XL Citation XLS,LV-FQD,Sunny Sky,0.0,"6 km from Otamendi, BA",sub,CESSNA 560XL CITATION XLS
2018-01-01 00:00:00,Airbus A319-111,G-EZII,Easyjet,0.0,80 nm NE of Barcelona Airport (LEBL),non,AIRBUS A319-111
2018-01-03 00:00:00,Airbus A319-131,G-DBCA,British Airways,0.0,near Verona Villafranca,non,AIRBUS A319-131
2018-01-05 00:00:00,Boeing 737-8FH (WL),C-FPRP,Sunwing Airlines,0.0,"Toronto-Pearson International Airport, ON (YYZ)",sub,BOEING 737-8FH (WL)
2018-01-05 00:00:00,Boeing 737-8CT (WL),C-FDMB,WestJet,0.0,"Toronto–Lester B. Pearson International Airport, Ontario (YYZ)",sub,BOEING 737-8CT (WL)
2018-01-06 00:00:00,Boeing 777-369ER,9K-AOC,Kuwait Airways,0.0,"New York-John F. Kennedy International Airport, NY (JFK/KJFK)",sub,BOEING 777-369ER
2018-01-06 00:00:00,Antonov An-2TP,YV1944,Unknown,0.0,La Paragua Airport,w/o,ANTONOV AN-2TP
2018-01-09 00:00:00,Embraer EMB-110P1 Bandeirante,C6-MIC,Pineapple Air,0.0,Governor's Harbour Airport (GHB),sub,EMBRAER EMB-110P1 BANDEIRANTE
2018-01-10 00:00:00,de Havilland Canada DHC-8-402Q Dash 8,SP-EQG,LOT Polskie Linie Lotnicze,0.0,Warszawa-Frédéric Chopin Airport (WAW/EPWA),sub,DE HAVILLAND CANADA DHC-8-402Q DASH 8
2018-01-10 00:00:00,Gulfstream G200,RP-C280,Air Taxi PH,0.0,Legazpi-Bicol International Airport (LGP),sub,GULFSTREAM G200
2018-01-10 00:00:00,Fairchild SA227-AT Merlin IVC,N561UP,Ameriflight,0.0,"Rock Springs-Sweetwater County Airport, WY (RKS)",sub,FAIRCHILD SA227-AT MERLIN IVC
2018-01-13 00:00:00,Boeing 737-82R (WL),TC-CPF,Pegasus Airlines,0.0,Trabzon Airport (TZX),sub,BOEING 737-82R (WL)
2018-01-15 00:00:00,Airbus A319-111,5A-ONC,Afriqiyah Airways,0.0,Tripoli-Mitiga International Airport (MJI),sub,AIRBUS A319-111
2018-01-16 00:00:00,Antonov An-2,UNKNOWN,Kazakhstan Air Defence Force,0.0,near Zhetygen Air Base,w/o,ANTONOV AN-2
2018-01-16 00:00:00,British Aerospace BAe-748-347 Srs. 2A,S2-AAX,Bismillah Airlines,0.0,Jessore Airport (JSR),sub,BRITISH AEROSPACE BAE-748-347 SRS. 2A
2018-01-17 00:00:00,IPTN/CASA CN-235M-100,98-148,Türk Hava Kuvvetleri (Turkish Air Force),3.0,"Hodulluca Mevkii, Yalvaç district",w/o,IPTN/CASA CN-235M-100
2018-01-18 00:00:00,Convair CV-580F,XA-TRB,Air Tribe,0.0,"Brownsville-South Padre Island International Airport, TX (BRO)",sub,CONVAIR CV-580F
2018-01-20 00:00:00,Let L-410UVP,UR-VTV,Galeyr Airline,0.0,Mogadishu Aden Adde International Airport (MGQ),sub,LET L-410UVP
2018-01-20 00:00:00,Embraer EMB-120ER Brasilia,5Y-CEI,"Delegation of the EU to Somalia, lsf AirTraffic Africa",0.0,Mogadishu Aden Adde International Airport (MGQ),Unknown,EMBRAER EMB-120ER BRASILIA
2018-01-25 00:00:00,Airbus A320,UNKNOWN,Unknown,0.0,Berlin-Schönefeld Airport (SXF/EDDB),sub,AIRBUS A320
2018-01-25 00:00:00,Gulfstream G200,5N-BTF,Nestoil,0.0,Abuja-Nnamdi Azikiwe International Airport (ABV/DNAA),sub,GULFSTREAM G200
2018-01-29 00:00:00,Shaanxi Y-8GX-3,30513,People's Liberation Army - Air Force - PLAAF,12.0,"Zhengchang, Suiyang County, Guizhou Province",w/o,SHAANXI Y-8GX-3
2018-02-01 00:00:00,Airbus A330-202,VH-...,Qantas,0.0,"Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)",non,AIRBUS A330-202
2018-02-04 00:00:00,Raytheon Beechjet 400A,N570TM,"Travel Management, Inc",0.0,"Cleveland-Burke Lakefront Airport, OH (BKL)",sub,RAYTHEON BEECHJET 400A
2018-02-10 00:00:00,Boeing 737-8AS (WL),EI-EKI,Ryanair,0.0,Canaries airspace,non,BOEING 737-8AS (WL)
2018-02-11 00:00:00,Antonov An-148-100B,RA-61704,Saratov Airlines,71.0,"near Stepanovskoye, Ramenskoye district",w/o,ANTONOV AN-148-100B
2018-02-13 00:00:00,Airbus A330-223,N858NW,Delta Air Lines,0.0,Lagos-Murtala Muhammed International Airport (LOS/DNMM),non,AIRBUS A330-223
2018-02-16 00:00:00,Fokker 100,EP-FQF,Qeshm Air,0.0,Mashhad Airport (MHD),sub,FOKKER 100
2018-02-18 00:00:00,ATR 72-212,EP-ATS,Iran Aseman Airlines,66.0,15 km NE of Yasuj Airport (YES),w/o,ATR 72-212
2018-02-20 00:00:00,McDonnell Douglas MD-83,5N-SRI,Dana Air,0.0,Port Harcourt Airport (PHC),sub,MCDONNELL DOUGLAS MD-83
2018-02-21 00:00:00,Cessna 208B Grand Caravan,G-BZAH,Army Parachute Association,0.0,Netheravon Airport (EGDN),non,CESSNA 208B GRAND CARAVAN
2018-02-23 00:00:00,Beechcraft B100 King Air,C-GIAE,Island Express Air,0.0,"Abbotsford Airport, BC (YXX/CYXX)",sub,BEECHCRAFT B100 KING AIR
2018-02-24 00:00:00,Airbus A330-323,N817NW,Delta Air Lines,0.0,"Minneapolis, Minnesota",non,AIRBUS A330-323
2018-02-26 00:00:00,Beechcraft A100 King Air,C-GJXF,Strait Air,0.0,"Havre-Saint-Pierre Airport, QC (YGV)",sub,BEECHCRAFT A100 KING AIR
2018-02-28 00:00:00,Airbus A320-214,ES-SAN,SmartLynx Airlines Estonia,0.0,Tallinn-Lennart Meri Airport (TLL),sub,AIRBUS A320-214
